prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?
1002,The installation cannot sustain installation- or district-scale electricity supply for critical loads without a connection to the utility.,38,Lacking or no access to of adequate electrical energy/thermal storage,85,G22,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1002,The installation cannot sustain installation- or district-scale electricity supply for critical loads without a connection to the utility.,1,Lacking backup power,80,G22,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1002,The installation cannot sustain installation- or district-scale electricity supply for critical loads without a connection to the utility.,10,Lacking or requires upgrades to centralized asset / system,75,G22,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1005,The hangar doors are not connected to a backup power source.,1,Lacking backup power,95,M2-G2,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1005,The hangar doors are not connected to a backup power source.,4,Generator requires adequate sizing / testing,90,M2-G2,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1005,The hangar doors are not connected to a backup power source.,10,Lacking or requires upgrades to centralized asset / system,85,M2-G2,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1005,The hangar doors are not connected to a backup power source.,14,Lacking adequate non-generator asset /system capacity,80,M2-G2,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1005,The hangar doors are not connected to a backup power source.,47,"Requirements are inadequately manual, automated / modernized system is needed",75,M2-G2,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1007,The emergency response facility may require a backup power source.,1,Lacking backup power,95,M5-G2,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1007,The emergency response facility may require a backup power source.,4,Generator requires adequate sizing / testing,90,M5-G2,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1007,The emergency response facility may require a backup power source.,10,Lacking or requires upgrades to centralized asset / system,85,M5-G2,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1007,The emergency response facility may require a backup power source.,14,Lacking adequate non-generator asset /system capacity,80,M5-G2,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1007,The emergency response facility may require a backup power source.,22,Lacking emergency operations protocol / logistics / alerts / comms,75,M5-G2,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1009,The alternate MOC is not connected to a backup power source.,1,Lacking backup power,95,M2-G1,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1009,The alternate MOC is not connected to a backup power source.,4,Generator requires adequate sizing / testing,90,M2-G1,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1009,The alternate MOC is not connected to a backup power source.,10,Lacking or requires upgrades to centralized asset / system,85,M2-G1,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1009,The alternate MOC is not connected to a backup power source.,14,Lacking adequate non-generator asset /system capacity,80,M2-G1,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1009,The alternate MOC is not connected to a backup power source.,22,Lacking emergency operations protocol / logistics / alerts / comms,75,M2-G1,Maintenance Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1011,The air traffic control tower (ATCT) would increase reliability of backup power with a facility-level uninterruptible power supply (UPS) system.,5,Lacking building-level UPS,95,M1-G1,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1011,The air traffic control tower (ATCT) would increase reliability of backup power with a facility-level uninterruptible power supply (UPS) system.,1,Lacking backup power,90,M1-G1,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1011,The air traffic control tower (ATCT) would increase reliability of backup power with a facility-level uninterruptible power supply (UPS) system.,6,Lacking UPS for critical equipment,85,M1-G1,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1011,The air traffic control tower (ATCT) would increase reliability of backup power with a facility-level uninterruptible power supply (UPS) system.,4,Generator requires adequate sizing / testing,80,M1-G1,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1011,The air traffic control tower (ATCT) would increase reliability of backup power with a facility-level uninterruptible power supply (UPS) system.,10,Lacking or requires upgrades to centralized asset / system,75,M1-G1,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1020,"Some buildings in Dobbins South are authorized to have generators, but none have been installed.",1,Lacking backup power,95,G19,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1020,"Some buildings in Dobbins South are authorized to have generators, but none have been installed.",29,Lacking or no access to adequate policy / legal /code documentation or requirements,90,G19,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1020,"Some buildings in Dobbins South are authorized to have generators, but none have been installed.",4,Generator requires adequate sizing / testing,85,G19,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1020,"Some buildings in Dobbins South are authorized to have generators, but none have been installed.",10,Lacking or requires upgrades to centralized asset / system,80,G19,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1020,"Some buildings in Dobbins South are authorized to have generators, but none have been installed.",26,Lacking alternative to AFI Critical Facility Mandate,75,G19,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,NULL
1023,Several facilities lack backup power that may require them and may therefore experience outages of CNG Center or LM pass-through services.,1,Lacking backup power,95,M1-G3,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1023,Several facilities lack backup power that may require them and may therefore experience outages of CNG Center or LM pass-through services.,4,Generator requires adequate sizing / testing,90,M1-G3,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1023,Several facilities lack backup power that may require them and may therefore experience outages of CNG Center or LM pass-through services.,10,Lacking or requires upgrades to centralized asset / system,85,M1-G3,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1023,Several facilities lack backup power that may require them and may therefore experience outages of CNG Center or LM pass-through services.,14,Lacking adequate non-generator asset /system capacity,80,M1-G3,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1023,Several facilities lack backup power that may require them and may therefore experience outages of CNG Center or LM pass-through services.,8,Lacking redundant electrical feed,75,M1-G3,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1024,Server rooms lack UPS systems.,5,Lacking building-level UPS,95,M4-G2,Navy Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1024,Server rooms lack UPS systems.,6,Lacking UPS for critical equipment,90,M4-G2,Navy Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1024,Server rooms lack UPS systems.,1,Lacking backup power,85,M4-G2,Navy Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1024,Server rooms lack UPS systems.,7,UPS system not sized properly to endure outage periods,80,M4-G2,Navy Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1024,Server rooms lack UPS systems.,10,Lacking or requires upgrades to centralized asset / system,75,M4-G2,Navy Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1025,Runway distance markers lack a sufficient lumen output and are difficult to see at night.,16,Lacking or no access to adequate building systems assets / systems,95,M1-G6,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1025,Runway distance markers lack a sufficient lumen output and are difficult to see at night.,17,Asset is aged / lacking adequate performance,90,M1-G6,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1025,Runway distance markers lack a sufficient lumen output and are difficult to see at night.,13,Asset / system requires standardization / optimization / simplification,85,M1-G6,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1025,Runway distance markers lack a sufficient lumen output and are difficult to see at night.,14,Lacking adequate non-generator asset /system capacity,80,M1-G6,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1025,Runway distance markers lack a sufficient lumen output and are difficult to see at night.,10,Lacking or requires upgrades to centralized asset / system,75,M1-G6,Operations Mission Set,Mission,Power,DOBBINS ARB,FGWB,NULL
1036,Premature lighting fixture failures are experienced in the parachute packing facility.,17,Asset is aged / lacking adequate performance,95,M5-G1,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1036,Premature lighting fixture failures are experienced in the parachute packing facility.,16,Lacking or no access to adequate building systems assets / systems,90,M5-G1,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1036,Premature lighting fixture failures are experienced in the parachute packing facility.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,85,M5-G1,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1036,Premature lighting fixture failures are experienced in the parachute packing facility.,20,Lacking or no access to parts / replacement assets,80,M5-G1,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1036,Premature lighting fixture failures are experienced in the parachute packing facility.,13,Asset / system requires standardization / optimization / simplification,75,M5-G1,"Georgia Army National Guard ",Mission,Power,DOBBINS ARB,FGWB,NULL
1040,Not all fueling facilities have dedicated backup generators or quick-connect ports for portable generators.,1,Lacking backup power,95,G1,_ALL INSTALLATION,Installation,Backup Power,DOBBINS ARB,FGWB,NULL
1040,Not all fueling facilities have dedicated backup generators or quick-connect ports for portable generators.,3,Lacking┬ágenerator quick-connect tie-in connection,90,G1,_ALL INSTALLATION,Installation,Backup Power,DOBBINS ARB,FGWB,NULL
1040,Not all fueling facilities have dedicated backup generators or quick-connect ports for portable generators.,2,Lacking┬á access to┬áportable backup power,85,G1,_ALL INSTALLATION,Installation,Backup Power,DOBBINS ARB,FGWB,NULL
1040,Not all fueling facilities have dedicated backup generators or quick-connect ports for portable generators.,4,Generator requires adequate sizing / testing,80,G1,_ALL INSTALLATION,Installation,Backup Power,DOBBINS ARB,FGWB,NULL
1040,Not all fueling facilities have dedicated backup generators or quick-connect ports for portable generators.,10,Lacking or requires upgrades to centralized asset / system,75,G1,_ALL INSTALLATION,Installation,Backup Power,DOBBINS ARB,FGWB,NULL
1046,Lacking backup power on critical loads; portable backup generator needed.,1,Lacking backup power,95,DOV41,Reserve Wing Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
1046,Lacking backup power on critical loads; portable backup generator needed.,2,Lacking┬á access to┬áportable backup power,90,DOV41,Reserve Wing Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
1046,Lacking backup power on critical loads; portable backup generator needed.,4,Generator requires adequate sizing / testing,85,DOV41,Reserve Wing Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
1046,Lacking backup power on critical loads; portable backup generator needed.,10,Lacking or requires upgrades to centralized asset / system,80,DOV41,Reserve Wing Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
1046,Lacking backup power on critical loads; portable backup generator needed.,14,Lacking adequate non-generator asset /system capacity,75,DOV41,Reserve Wing Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
1047,"Lacking backup generation and UPS for all critical loads, particularly on flight simulators",1,Lacking backup power,95,DOV57,Operations Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
1047,"Lacking backup generation and UPS for all critical loads, particularly on flight simulators",5,Lacking building-level UPS,90,DOV57,Operations Mission Set,Mission,Power,DOVER AFB,FJXT,Resilience Gap
