prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
2865,Substation interconnects are needed.,64.0,Lacking substation interconnection/backfeed capabilities,98.0,JBA3,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,64,Lacking substation interconnection/backfeed capabilities,95.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,625000.0,1550000.0,Implementation of backfeeding capability between installation substations. Includes specialized switchgear and controls.,JB Andrews,131,Installation Substation Interconnect (Back feeding),Installation,162.2458717118911,162.2458717118911,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,98.0,137
2865,Substation interconnects are needed.,64.0,Lacking substation interconnection/backfeed capabilities,98.0,JBA3,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,64,Lacking substation interconnection/backfeed capabilities,95.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,625000.0,1550000.0,Implementation of backfeeding capability between installation substations. Includes specialized switchgear and controls.,JB Andrews,131,Installation Substation Interconnect (Back feeding),Installation,162.2458717118911,162.2458717118911,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,98.0,138
2866,Some distribution circuits are due for replacement.,39.0,Lacking electrical transmission distribution/connection systems,98.0,JBA6,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",JB Andrews,131,Installation Substation Interconnect (Back feeding),Installation,162.2458717118911,162.2458717118911,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,98.0,139
2866,Some distribution circuits are due for replacement.,39.0,Lacking electrical transmission distribution/connection systems,98.0,JBA6,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",JB Andrews,131,Installation Substation Interconnect (Back feeding),Installation,162.2458717118911,162.2458717118911,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,98.0,140
2923,Generators are oversized for loads in many cases. ,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,75.0,JBA7,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,80.0,49.0,Priority Load-Shedding Protocol,90.0,12.0,Microgrid,75000.0,200000.0,"Development and implementation of automated load shedding systems. Includes controllers, switchgear, monitoring, and integration with microgrid controls.",JB Andrews,49,Priority Load-Shedding Protocol,Installation,26.644736842105264,26.644736842105264,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,67.5,141
2923,Generators are oversized for loads in many cases. ,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,75.0,JBA7,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,80.0,49.0,Priority Load-Shedding Protocol,90.0,12.0,Microgrid,75000.0,200000.0,"Development and implementation of automated load shedding systems. Includes controllers, switchgear, monitoring, and integration with microgrid controls.",JB Andrews,49,Priority Load-Shedding Protocol,Installation,26.644736842105264,26.644736842105264,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,67.5,142
2937,Energy management protocols are not formalized.,29.0,Lacking or no access to adequate policy / legal /code documentation or requirements,88.0,JBA8,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,29,Lacking or no access to adequate policy / legal /code documentation or requirements,75.0,98.0,Standardized Cybersecurity Authorization Protocol,100.0,8.0,Industrial Control Systems (ICS) Cybersecurity,60000.0,180000.0,"Development of cybersecurity policies, procedures, and compliance documentation. Includes risk assessment, compliance monitoring, and staff training.",JB Andrews,98,Standardized Cybersecurity Authorization Protocol,Installation,112.82051282051282,112.82051282051282,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,88.0,143
2937,Energy management protocols are not formalized.,29.0,Lacking or no access to adequate policy / legal /code documentation or requirements,88.0,JBA8,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,29,Lacking or no access to adequate policy / legal /code documentation or requirements,75.0,98.0,Standardized Cybersecurity Authorization Protocol,100.0,8.0,Industrial Control Systems (ICS) Cybersecurity,60000.0,180000.0,"Development of cybersecurity policies, procedures, and compliance documentation. Includes risk assessment, compliance monitoring, and staff training.",JB Andrews,98,Standardized Cybersecurity Authorization Protocol,Installation,112.82051282051282,112.82051282051282,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,88.0,144
2944,Cybersecurity authorization protocols require development.,28.0,Lacking or no access to adequate cybersecurity system / protocol,96.0,JBA11,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,28,Lacking or no access to adequate cybersecurity system / protocol,95.0,98.0,Standardized Cybersecurity Authorization Protocol,100.0,8.0,Industrial Control Systems (ICS) Cybersecurity,80000.0,220000.0,"Implementation of robust authentication and authorization protocols. Includes identity management systems, access control, and policy enforcement technology.",JB Andrews,98,Standardized Cybersecurity Authorization Protocol,Installation,112.82051282051282,112.82051282051282,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,96.0,145
2944,Cybersecurity authorization protocols require development.,28.0,Lacking or no access to adequate cybersecurity system / protocol,96.0,JBA11,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,28,Lacking or no access to adequate cybersecurity system / protocol,95.0,98.0,Standardized Cybersecurity Authorization Protocol,100.0,8.0,Industrial Control Systems (ICS) Cybersecurity,80000.0,220000.0,"Implementation of robust authentication and authorization protocols. Includes identity management systems, access control, and policy enforcement technology.",JB Andrews,98,Standardized Cybersecurity Authorization Protocol,Installation,112.82051282051282,112.82051282051282,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,96.0,146
3064,"While the line the substation is tied to can be powered from either end, there is only one substation on base.",39.0,Lacking electrical transmission distribution/connection systems,88.0,AB-G24,_ALL INSTALLATION,Installation,Power Distribution,JB CHARLESTON,DKFX,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",JB Charleston - AB,123,Adequate Electrical Transmission Condition (Installation Level),Installation,142.13660490989898,236.8943415638772,0.59999999988,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,74.8,147
3064,"While the line the substation is tied to can be powered from either end, there is only one substation on base.",39.0,Lacking electrical transmission distribution/connection systems,88.0,AB-G24,_ALL INSTALLATION,Installation,Power Distribution,JB CHARLESTON,DKFX,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",JB Charleston - AB,123,Adequate Electrical Transmission Condition (Installation Level),Installation,142.13660490989898,236.8943415638772,0.59999999988,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,74.8,148
3065,"Waterfront Substation is within an explosive arc. The majority of the distribution system on site is OH and passes through wooded and marshy areas, making it vulnerable to weather events.",39.0,Lacking electrical transmission distribution/connection systems,95.0,NWS-G27,_ALL INSTALLATION,Installation,Power Distribution,JB Charleston,DKFX,Not a Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",JB Charleston - AB,123,Adequate Electrical Transmission Condition (Installation Level),Installation,142.13660490989898,236.8943415638772,0.59999999988,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,80.75,149
3065,"Waterfront Substation is within an explosive arc. The majority of the distribution system on site is OH and passes through wooded and marshy areas, making it vulnerable to weather events.",39.0,Lacking electrical transmission distribution/connection systems,95.0,NWS-G27,_ALL INSTALLATION,Installation,Power Distribution,JB Charleston,DKFX,Not a Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",JB Charleston - AB,123,Adequate Electrical Transmission Condition (Installation Level),Installation,142.13660490989898,236.8943415638772,0.59999999988,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,80.75,150
3070,There is no existing microgrid. JB CHS expressed interest in working with the utilities to explore energy assurance lease (EAL) opportunities.,33.0,Requires Microgrid solution,98.0,AB-G26,_ALL INSTALLATION,Installation,Power Distribution,JB Charleston,DKFX,Resilience Opportunity,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",JB Charleston - AB,127,Installation Microgrid,Installation,72.47223785862988,72.47223785862988,1.0,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,98.0,151
3071,There is no existing microgrid. JB CHS expressed an interest in working with the utilities to explore EAL opportunities.,33.0,Requires Microgrid solution,98.0,NWS-G28,_ALL INSTALLATION,Installation,Power Distribution,JB Charleston,DKFX,Resilience Opportunity,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",JB Charleston - AB,127,Installation Microgrid,Installation,72.47223785862988,72.47223785862988,1.0,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,98.0,152
3074,There is an issue with water intrusion in some ABB switches that are being replaced.,17.0,Asset is aged / lacking adequate performance,95.0,AB-G23,_ALL INSTALLATION,Installation,Power Distribution,JB Charleston,DKFX,Resilience Opportunity,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",JB Charleston - AB,123,Adequate Electrical Transmission Condition (Installation Level),Installation,142.13660490989898,236.8943415638772,0.59999999988,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,80.75,153
3074,There is an issue with water intrusion in some ABB switches that are being replaced.,17.0,Asset is aged / lacking adequate performance,95.0,AB-G23,_ALL INSTALLATION,Installation,Power Distribution,JB Charleston,DKFX,Resilience Opportunity,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",JB Charleston - AB,123,Adequate Electrical Transmission Condition (Installation Level),Installation,142.13660490989898,236.8943415638772,0.59999999988,AMC,JB CHARLESTON,733367.41014811,16496671.0222854,8571285.5,901,80.75,154
