prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
6035,Alternative substation connection (Major),8.0,Lacking redundant electrical feed,90.0,PET2,_ALL INSTALLATION,Installation,Power,PETERSON SFB,TDKA,Resilience Opportunity,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Peterson,112,Alternate Supply Paths (Power) (Building Level),Building,27.77777777777778,38.888888888888886,0.7142857142857144,SPOC,PETERSON SFB,1231514.48179127,31116650.0580566,6053138.0,397,76.5,215
7148,"Installation served by two separate electrical systems (east side and west side), with two service providers (Duke Energy and BREC). ",39.0,Lacking electrical transmission distribution/connection systems,95.0,SHAW1,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Not A Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Shaw,112,Alternate Supply Paths (Power) (Building Level),Building,17.246462264150942,17.246462264150942,1.0,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,80.75,216
7162,Each system currently served by a single electrical feed.,8.0,Lacking redundant electrical feed,95.0,SHAW2,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Resilience Opportunity,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Shaw,112,Alternate Supply Paths (Power) (Building Level),Building,17.246462264150942,17.246462264150942,1.0,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,80.75,217
7723,Repair existing transmission lines,39.0,Lacking electrical transmission distribution/connection systems,95.0,VAN4,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Vandenberg,112,Alternate Supply Paths (Power) (Building Level),Building,13.763197586727,20.173453996983408,0.6822429906542057,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,80.75,218
7770,Alternative off-base transmission connection (provider),39.0,Lacking electrical transmission distribution/connection systems,95.0,VAN5,_ALL INSTALLATION,Installation,Power,VANDENBERG SFB,XUMU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Vandenberg,112,Alternate Supply Paths (Power) (Building Level),Building,13.763197586727,20.173453996983408,0.6822429906542057,SSC,VANDENBERG SFB,577265.249597805,25992280.242816,6270484.0,586,80.75,219
7935,Some older facilities experience power fluctuations or have aging or at-capacity circuits.,39.0,Lacking electrical transmission distribution/connection systems,85.0,WP1,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Wright Patterson,112,Alternate Supply Paths (Power) (Building Level),Building,6.744704570791527,8.677071721516166,0.7773019271083089,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,72.25,220
8144,Area B has a single feed and radial distribution,8.0,Lacking redundant electrical feed,90.0,WP2,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Wright Patterson,112,Alternate Supply Paths (Power) (Building Level),Building,6.744704570791527,8.677071721516166,0.7773019271083089,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,76.5,221
454,No automated switching/SCADA. (Minor),47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,BUC7,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Opportunity,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,225000.0,550000.0,"Modernization of manual energy systems with comprehensive EMCS. Includes advanced controllers, sensors, software, and integration with microgrid.",Buckley,47,Energy Management and Control Systems (EMCS) (Building Level),Building,364.3594690510693,677.1347200860795,0.5380900701779858,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,222
454,No automated switching/SCADA. (Minor),47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,BUC7,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Opportunity,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,225000.0,550000.0,"Modernization of manual energy systems with comprehensive EMCS. Includes advanced controllers, sensors, software, and integration with microgrid.",Buckley,47,Energy Management and Control Systems (EMCS) (Building Level),Building,364.3594690510693,677.1347200860795,0.5380900701779858,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,80.75,223
3733,"No SCADA system. Remote Substation Monitoring and
Controls (installation level)",32.0,Lacking or no access to remote controls / operations,98.0,KEE24,_ALL INSTALLATION,Installation,Power Distribution,KEESLER AFB,MAHG,Resilience Gap,32,Lacking or no access to remote controls / operations,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,175000.0,450000.0,"EMCS with secure remote access capabilities for microgrid operations. Includes secure communications, authentication, and control interfaces.",Keesler,47,Energy Management and Control Systems (EMCS) (Building Level),Building,63.02588785933815,115.30869387764085,0.5465840062867914,AETC,KEESLER AFB,586726.474740436,8880670.56516378,6676181.0,230,83.3,224
3734,"No SCADA system. Remote Substation Controls/Operations
(installation level)",32.0,Lacking or no access to remote controls / operations,98.0,KEE23,_ALL INSTALLATION,Installation,Power Distribution,KEESLER AFB,MAHG,Resilience Gap,32,Lacking or no access to remote controls / operations,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,175000.0,450000.0,"EMCS with secure remote access capabilities for microgrid operations. Includes secure communications, authentication, and control interfaces.",Keesler,47,Energy Management and Control Systems (EMCS) (Building Level),Building,63.02588785933815,115.30869387764085,0.5465840062867914,AETC,KEESLER AFB,586726.474740436,8880670.56516378,6676181.0,230,83.3,225
7360,Electrical distribution lines across the installation lack automatic sectionalizers and depend on manual switches and the utility provider to isolate faulted sections,40.0,Lacking electrical transmission distribution controls,95.0,G17,_ALL INSTALLATION,Installation,Power Distribution,SPANGDAHLEM AB,VYHK,Resilience Opportunity,40,Lacking electrical transmission distribution controls,85.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,200000.0,500000.0,"Advanced EMCS with distribution control capabilities within microgrid framework. Includes controllers, sensors, and management software.",Spangdahlem AB,47,Energy Management and Control Systems (EMCS) (Building Level),Building,54.102806607119405,62.59617322782364,0.864314922418788,USAFE,SPANGDAHLEM AB,359515.203056349,11071797.7604854,2786150.4,427,80.75,226
